comments,N,lang
Excellent Host! Thanks a lot!,1,english
Polecam!,1,catalan
Camiliaさんの家はとても快適で居心地がよくｷﾚｲでした!立地もｼｬﾝｾﾞﾘｾﾞ通りにとても近く最高でした!Camiliaさんは優しく素敵な女性で私たちが外出中に部屋を掃除してくれたり常に気にかけてもらいました!初めてのﾊﾟﾘ旅行にはｵｽｽﾒです!,1,catalan
Tres bon rapport qualité/prix :),1,catalan
Ahmed est accueillant. Le rapport qualité/ prix reste correct.,1,catalan
L'amfitrio es molt atent. Per mi els dos principals problemes van ser manca d'aire acondicionat i manca d'ascensor. En l'anunci estava indicat que l'apartament no ho tenia,1,catalan
Excellent place! Very convenient!,1,english
"El departamento de Paul vale la pena, cerca hay una lavandería 07:00am a 22:00 (laven 2 horas antes, mínimo)
Muy conectado vía metro Boissere y metro Trocadero.
Cercano a la torre Eiffel y a el Arco del triunfo, claro si te gusta caminar.
La terraza agradable, sin una vista envidiable. Luminoso en Verano.
Reitero! El baño de tina de Paul es la onda, way, mola, disfrutable.",1,catalan
Great apartment for stay at Montmartre,1,english
"Allotjament molt recomanable, ampli i molt ben comunicat. A propósito de botigues i suprrmercats",1,catalan
Carla est au Top !!,1,catalan
"Bon accueil, appart très confort en plus d’être cool, et hôte super arrangeant ! Je recommande ",1,catalan
"Appartement  bien placé  , hote   accueillant .  Très  propre . Bon rapport qualite prix . De bons restaurants",1,catalan
"Muy buena anfitriona....
Siempre preocupada.",1,catalan
Très bel appartement! Super quartier! Je recommande vivement!,1,catalan
Excellent host. Very neat place!,1,english
"spacious clean room near a metro stop, convenient restaurants nearby ",1,english
"Nos ha encantado el lugar.
La ubicación estuvo excelente.
El lugar está bellísimo, con su toque personal.
No tengo nada que decir más que todo estuvo PERFECTO...
GRACIAS POR TODO

Estuvo mejor de lo esperado.
Súper recomiendo el lugar.",1,catalan
Cozy loft in Nice parisian style,1,catalan
"L'appartement d'Alexandre est génial !!!
Alexandre est très arrangeant et super sympa.

Je recommande vivement !!!",1,catalan
"Perfect apartment, spacious...",1,english
Céntrico,1,catalan
"On a très bien accueilli par Marion, l'appartement est très bien situé.",1,catalan
Très bon accueil.  Et bien situé.  Je recommande !,1,catalan
"Chambre conforme à l’annonce. Propre,accueil très agréable.",1,catalan
"Correct, arrivée h24.",1,catalan
C’est dommage,1,catalan
"Porteu sabons de casa, i prepareu-vos per fer exercici. Sis pisos sense ascensor d'una escala de servei típica francesa cansen de mala manera.",1,catalan
"Accueil exceptionnel.
Encore merci ",1,catalan
Todo perfecto . Para repetir !,1,catalan
"Très bel appartement, bien situé. Pas très loin de l'AccorHotel Arena.",1,catalan
"Hem estat be en general perque el pis es ampli pero li falta higiene sobretot als banys , cuina i roba de llit. A les fotos sembla mes nou pero hi ha coses trencades que es podrien millorar facilment. El carrer bastant tranquil i el barri molt bonic i animat. Els llits son comodes pero el sofa llit no. La tele nomes tenia 3 canals. La comunicacio amb l'amfitrio ha esta nul.la un cop hem estat alla, ja que ens havia de portar una segona clau i ja no vem saber res d'ell en els 5 dies.",1,catalan
Appartement idéalement situé. Très propre. Béatrice super dispo. Je recommande vivement cet appartement.,1,catalan
Great location. Just steps away from Monmarte and Sacré-Coeur Basilica.,1,english
Un departamento pequeño pero funcional,1,catalan
Alles gut,1,catalan
"Super appart, très calme dans un quartier ultra vivant. Hôtes très réactifs.",1,catalan
Perfect spot!,1,english
Super nice flat,1,catalan
"Julie est dispo et très arrangeante. Le quartier est très sympa 
",1,catalan
"Petit studio sympa, très bien situé.",1,catalan
We had a nice stay at Paulines Apartment!,1,catalan
Nice place! Excellent view!,1,english
"Un studio  très agréable  , bien situé. 
L’accueil formidable . Je recommande a tous . 
Merci beaucoup ",1,catalan
"Great apartment, perfect visit!",1,english
Très bel appart très cosy. Bien situé.,1,catalan
Excellent bon appart super quartier,1,catalan
Je recommande allez-y !!! Hôte très sympathique et arrangeant. La chambre est super.,1,catalan
Très accueillant! Merci encore :),1,catalan
Accueil très sympa. Chambre spacieuse. Plan de Paris à disposition. Je recommande l'adresse.,1,catalan
"Un súper appart! Charmant , pratique! Bien situé! Nous y retournerons , merci!!!",1,catalan
Vincent es muy carismático y su casa es genials su aseo y orden increíbles,1,catalan
"Bien situé, rapport qualité-prix correct",1,catalan
Ensemble correct.,1,catalan
"Top! A proximité des transports en commun,restaurants...Accès facile. Propre. Merci Leonard.",1,catalan
Quartier sympa. Bel appart. Petit dej inclus :),1,catalan
Exellent !,1,catalan
Charmant studio au coeur d'un quartier effervescent  (même la nuit). Apportez vos bouchons!,1,catalan
Hôte très agréable et accueillant. Chambre confortable et appartement charmant. Je recommande vivement !,1,catalan
"FR:  Iliès est très sympa, l'appartement est très jolie et très bien situé à quelques minuts à pied de la torre Eiffel , je recommande l'appartement.       ES: Iliès es muy amable, el apartamento es muy bonito y está muy bien ubicado, a pocos minutos a pie de la torre Eiffel, recomiendo este apartamento.",1,catalan
"Apartament correcte qualitat-preu, malgrat estar una mica allunyat del centre.
Cal millorar la neteja!",1,catalan
Perfect. Very recommended.,1,catalan
Très bel appartement. Chambre très calme. Très bon accueil. Je recommande vivement.,1,catalan
"Très bon accueil, chambre spacieuse, très agréable et calme.
Je recommande!!",1,catalan
buona la reattività dell'host e posizione ottima. poco pulita la parte del soggiorno.,1,catalan
Apartamento Top! Propietaria Genial !,1,catalan
"Central location, excellent communication, five stars. ",1,english
Good location. Clean. Enough space. Good value. Would recommend.,1,english
GENTILLESSE ponctualité,1,catalan
Excellent price / quality ratio,1,english
Super recomendable excelente opcion!!,1,catalan
Great location.  Cool space.,1,english
Super appart super hôte. Je recommande,1,catalan
All good. Súper recomendable,1,english
Super studio emplacement idéal,1,catalan
La millor situació possible per una escapada a París.,1,catalan
Super Emplacement,1,catalan
"Marc是个非常好的人上下楼都帮我们搬行李,更意外的是会中文而且很好｡房子的地理位置相当好,下楼就是地铁站,走路就能到蓬皮杜｡房间虽然小,但是什么都有,最重要的是非常干净,每一样东西都和位置很契合,强迫症表示很舒服｡",1,catalan
"Marc的房間採光很好,通風也很好
房間很整潔.兩個人住剛剛好
交通也很方便 樓下也很多餐廳
Marc人很親切 還會說一點中文很厲害",1,catalan
"Superbe appartement, literie au top et ultra calme ! 
Je recommande vivement l'appartement de Thibault",1,catalan
"Très belles chambres.
Emplacement super.
Pièce de vie petite.
Toilettes exigus.",1,catalan
Rapport qualités prix top!,1,catalan
"Anáis est super, très profesional. Je suis très heureux de tomber chez elle.

Realmente contento, si puedo repetiré. 

Sono tropo felice, è veramente un professionista. Nessun problema. 

High level, she has been 24/7 for us. Very nice experience. 

Gracias Anáis :)",1,catalan
"Accueil génial, chambre au top ! Je recommande",1,catalan
Tres jolie Apparemment!!!,1,catalan
PERFECT!,1,catalan
Volvería a regresar a Paris y quedarnos en la casa de Fathy. Buen contacto y rodeada de transporte. Cerca Montmartre y de ahí poderse mover a todo París. Gracias!,1,catalan
Merci Zineb.,1,catalan
Excellent. À recommander !,1,catalan
Super logement. A recommander,1,catalan
Prefect place,1,english
excellent hosts!,1,english
Very nice apartment near Trocadero.,1,english
"Appartement très cosy, super emplacement, Camille super arrangeante, bref, rien à dire, merci!!",1,catalan
"Cozy, cool, neat place!",1,catalan
Superbe appartement  tres vivement conseillé,1,catalan
"Superbe. Cosy. Beau. Agréable. Hôtel
Super. Ne pas hésiter une seule sexinde",1,catalan
"広くてﾛｹｰｼｮﾝも大変よく､どこに行くにも行きやすい場所にあります｡
ｳﾞｫｰｼﾞｭ広場までは徒歩5分以内｡目の前がｽｰﾊﾟｰのﾓﾉﾌﾟﾘです｡
ﾏﾚ地区は日曜開いているお惣菜店､ｶﾌｪ､ｾﾚｸﾄｼｮｯﾌﾟも多いです｡
そしてﾎｽﾄのJuanitaはとてもﾌﾚﾝﾄﾞﾘｰで親切です",1,catalan
très proche de l'UFR STAPS PAris Descartes,1,catalan
"Thomas très sympa, appart nickel, à recommander...!",1,catalan
"Dobra lokalizacja, apartament bardzo czysty i ładny! Polecam :) ",1,catalan
Excellent place in Paris.,2,english
Super accueil d'Hakima. Je recommande sans aucune hésitation. Merci.,1,catalan
Très bon accueil de la part de Jean.,1,catalan
Super adresse! Nous espérons y revenir très vite!!,1,catalan
correct,1,catalan
Excellent accueil ! je recommande,1,catalan
"Très bon accueil, Nicolas est arrangeant. Le quartier est très sympa, un peu de bruit le soir. Je retourne volontier. ",1,catalan
"Cozy studio, great light, accurate description, excellent location.",1,english
"appart tres sympa, hyper bien situé.",1,catalan
Superbe appartement ! Merci encore !,1,catalan
Great location. Easy communication.,1,english
"Jerome은 매우 친절합니다. 우리가 숙소에 들어서자마자 시원한 맥주를 건네주며 반갑게 맞이해주었습니다. 기꺼이 Jerome은 우리 가족을 위해 숙소 주변을 함께 산책하며 마트, 식당, 빵집 등을 소개해주었습니다. Jerome이 알려준 빵집은 정말 맛있었습니다. 저는 파리에서의 5일 동안, Jerome의 숙소에서 편히 지냈습니다. 저와 아내, 그리고 10살, 12살짜리 아이들이 함께 머무르기에 충분했습니다. 숙소 근처에 Monopix와 Franprix 마트가 있어, 우리는 숙소로 오는 길에 먹을 것을 사와서 요리도 하고, 거실에 있는 멋진 TV(삼성 프레임)로 영화도 봤습니다.

숙소는 Metro, RER Station과 매우 가까워 샤를드골 공항, 베르사유 궁전까지 바로 가는 RER를 탈 수 있어 매우 편했니다. 버스도 조금만 걸으면 바로 탈 수 있는 위치에 있습니다. 그래서 우리는 아이들 때문에 주로 버스를 탔지만, 숙소에서 루브르, 노트르담 성당까지 충분히 걸어다닐 수 있습니다.

파리을 가족과 함께 여행하신다면, 기꺼이 추천합니다.",1,catalan
Super ! Merci !,1,catalan
"Vam estar una setmana al apartament de la Joanna i hem quedat molt satisfets. Un apartament molt acollidor i en una bona zona plena de serveis, accés al metro, restaurants i supermercats. El pis es tranquil i petit ideal per 2 adults i un o dos nens. El llit i el sofà llit eren cómodes i (Website hidden by Airbnb) a punts a millorar : només vam trobar a faltar un microones i el parquet de la casa era una mica vell i feia fressa al trepitjar. La relació amb la Joanna va ser bona, ens va atendre al arribar al apartament i al marxar. Recomanable, si tornem a Paris repetirem!",1,catalan
"Charmant, je recommande ++.",1,catalan
Perfect. Stylish. Clean. Quiet. Great location.,1,english
We had a excellent stay at Marc’s place!,1,english
Bel appart !!,1,catalan
Perfect apartment !,1,english
Good location! Cool decorations,1,english
Idéale chambre au calme. Hôte accueillant. Très proche des transports en commun (parc expo Versailles). Je recommande.,1,catalan
L'apartement d'en Rafael està molt ben situat amb supermercat i forns de pà molt propers. Té una parada de metro (Crimeé) a 3 minuts caminant. Molt fàcil arribar amb cotxe i per desplaçar-se al centre de París.  Rafael molt atent i moltes gràcies a la seva veïna.,1,catalan
Excelente!!l,1,catalan
Bon hôtel. Chambre mal insonorisée par contre,1,catalan
Excellent location! Artsy decor!,1,english
EXCELLENT,1,english
"Excellent girls dorm, quiet central and safe. Lovely staff.",1,english
"Excellent accueil.
Chambre spacieuse propre et très calme.",1,catalan
Super atenciosa,1,catalan
Great locality!,1,english
"Petit studio sympa, quartier très vivant avec nombreux commerces hyper pratique",1,catalan
Appartamento molto pulito e grazioso nel cuore del Marais. Comodissimo per tutti i collegamenti. Ad uso esclusivo di una persona in quanto prevede un solo posto letto.,1,catalan
"Super appart. 
Rosa est extrêmement arrangeante.",1,catalan
"Tres bon voyage,merci a Robin.",1,catalan
TOP !! Je recommande,1,catalan
Appartamento molto carino. Posizione perfetta per viversi Montmartre. Lucie sempre precisa e puntuale nelle risposte. Consigliato.,1,catalan
On recommande ! Bon rapport qualité/prix. Superbe vue !!!,1,catalan
je recommande ! Bon rapport qualité/prix. Superbe vue !!!,1,catalan
Le calme  en dominant  Paris . Sympa,1,catalan
"Servicio inmejorable, a muy buen precio. Muy aconsejable.",1,catalan
