comments,N,lang
"16층이라 테라스에서 바라보는 뷰는 좋았음. 하지만 호스트 답변이 느려 체크인하는데 시간이 걸렸고, 알려준 와이파이 비밀번호로 연결해도 연결되지 않았음. 샤워기 사용법을 몰라 아무리해도 샤워기에서 물이 나오지 않아 씻는데 힘들었음. 하지만 숙소 내부는 깨끗하고 좋았고, 밖에 나가서 보이는 에펠이 너무 예뻤음.",1,danish
Vi havde en dejlig ferie i Agnes lejlighed. Lejligheden ligger centralt for at opleve byen og er perfekt til en ferie med to teenagere.,1,danish
"Fantastisk beliggende loft-lejlighed i det livlige Marais-kvarter. 10 min gang til metro og til Nôtre Dame. Sød og hjælpsom vært - indtjekning og kommunikation fungerede upåklageligt. Lejligheden var dog slidt og kunne have gavn af nogle relativt enkle opdateringer (løst toiletsæde, mangelfuld belysning især i badeværelse, løse fliser i badeværelse, defekte skabslåger som ikke kunne åbnes). Desuden var vi lidt overrasket over at den ene af de fem sovepladser var på en hems uden afskærmning/gelænder samt en stige fæstnet med et stof-bånd til en loftbjælke. Vi havde godt vejr under vores ophold så vi opholdte os meget lidt i lejligheden og brugte ikke køkkenet som var på øverste etage sammen med soveværelset (spise/opholdsstue i underetagen).",1,danish
Accurate listing,1,danish
"几天 我在一个没有的 internet 生活里,  如此不完整我不会用我的口当开瓶器, 用碟子来喝汤, 我的衣与你男主人的鞋子 需要在一个衣橱里面, 会是什么样的味道? 我临走前屋子里面的所有东西 检查完整以后才让我走, 是的我并不是一个小偷, 因为我花了1800块欧元 ｡ 最不期待的是在我很忙的时候 , 女主人会一直问候她的公寓是否完整｡ 有一次我不耐烦, 然后我得到了女主人的教导｡谢",1,danish
"Meget centralt beliggende lejlighed. Charmerende og ren lejlighed med gode faciliteter, men der er ikke højt til loftet.",1,danish
God lejlighed med super beliggenhed lige ved metroen. Fin størrelse til 2 voksne og en teenager på 14. Wi-fi fungerer perfekt. Gode muligheder for at handle lige i nærheden.,1,danish
"Vi havde et helt fantastisk ophold i Toms og Pihlas lejlighed! Lejligheden er virkelig lækker og velholdt og ligger i det skønneste område tæt på Sacre Coeur. I området er der masser af hyggelige cafeer og pladser, og både bager og supermarked ligger lige i nærheden. Vi var meget tilfredse med det hele, og vil klart anbefale lejligheden til andre.",1,danish
"Dejlig lys og rolig lejlighed .

Tæt på en metro station og gode i købsmuligheder

Den levede fuldt op til vores forventninger.

Gode senge , pænt og praktisk møbleret .

Legetøj og masser af børnebøger, og plads nok til at de små kan boltre sig efter en lang dag ude.

Der var alt du skulle bruge i lejligheden.. især den gode kaffe maskine

Kan fuldt ud anbefales..",1,danish
Bien située. Oliver est très gentil :),1,danish
"Oliver先生很热心,给我们准备了早餐面包和热茶,房间很温馨,一次不错的体验｡",1,danish
Needs cleaning,1,danish
Perfekte Lage !,1,danish
"Vi boede i Philippe's lejlighed i 5 dage. Lejligheden svarer til billederne, så ingen overraskelser der. Køkkenet er, efter min mening, ikke tilstrækkeligt udstyret til at tilberede større måltider. Vi lavede morgenmaden hjemme og til det var køkkenet fint. Varmen fungerede ikke i lejligheden. 
Kommunikationen med Philippe var virkelig god. Han svarede hurtigt på SMSer og vi fik adgang til lejligheden tidligere end kl. 15:00, samtidig fik vi mulighed for at blive længere end forventet, hvilket var super skønt, da vi først skulle flyve om aftenen. ",1,danish
"Perfekt bolig for en familie på fem. Moderne og praktisk leilighet. Godt tilrettelagt praktisk fra utleier. Enkelt å finne fram, nær god metrostasjon og nesten nabo til Eiffeltårnet. Trygt nabolag med mange restaurantmuligheter om kvelden. Anbefales absolutt! ",1,danish
Alles bestens. 1000 Dank,1,danish
"Vi nød Sophias hyggelige lejlighed - og der var rig og god plads til os alle 3. Det hele fungerede så fint, og vi kan kun give vores allerbedste anbefalinger. Mvh. Lea Wolffbrandt",1,danish
파리에서 머물면서 여행하기 좋은 숙소였습니다.,1,danish
Confortable studio moderne et très propre,1,danish
"이틀동안 정말 편안하게 지냈습니다.
위치도 좋고, 지하철 역에서 2~3분 정도로 가깝습니다. 근처에 큰 마트도 있고, 퐁피두센터까지는 걸어서 갈 수 있는 거리에요. 
밤 늦게 도착했는데 호스트분이 매우 친절하게 맞이해주셨어요. 떠나는 날에는 와인도 사 오시고 정말 즐겁게 지내다 갑니다. ",1,danish
"Central lokation, let til metro og butikker",1,danish
Det var en fin lejlighed. God størrelse.,1,danish
"Bra kommunikationer
Fin lägenhet
Lite ruffigt område
",1,danish
"Jeg overnattede i fire nætter hos Cindy og Nicolas. Værelset var hyggeligt og behageligt og med privat brusekabine og håndvask. Lejligheden ligger på en sidegade til rue Blanche og er meget stille - ingen barer eller lignende som larmer hele natten. Det ligger i Pigalle-området, så der er til gengæld masser af barer tæt på hvis man gerne vil ud. Cindy og Nicolas selv er søde og omgængelige. De var hurtige til at svare på spørgsmål og var fleksible med indtjekningstidspunktet. Alt i alt kan jeg varmt anbefale værelset :-)",1,danish
"Maries lejlighed er super fin og perfekt størrelse. Indretningen er hjemlig og varm. Der er alle de faciliteter man skal bruge og opgangen er hyggelig og rolig. Området Belleville har også mange gode muligheder for spisning, caféer, parker og marked. Jeg ville med glæde bo hos Marie igen.",1,danish
Svært sentralt og nærme metro og mange serverdigheter,1,danish
"Hyggelig lejlighed, fint beliggende",1,danish
"Sandrines lejlighed er en lækker oase i et rolig område af byen. Lejligheden har alt, hvad man behøver til en forlænget weekend i Paris.  Der er gode indkøbsmuligheder lige rundt om hjørnet og små, hyggelige caféer og restauranter. Jeg kan varmt anbefale at tilbringe Paris-dage i Sandrines lejlighed. ",1,danish
"Lejligheden ligger tilbagetrukket fra vejen, så der er rimeligt roligt. Lejligheden indeholder alt hvad man har brug for. Køkkenet er moderne og der mangler ikke noget. Sengen er fin og toiletforholdene er helt ok. Thierry og hans kone er meget venlige og imødekommende værter. Lejligheden er meget centralt placeret tæt på Gare du Nord og kanal sct.Martin. Der er mange gode spisesteder i nærheden.",1,danish
"非常感谢Jennifer提供了这么好的公寓给我们｡公寓地理位置非常好,开窗可以看见艾迪尔铁塔｡交通十分便利,超市离公寓很近,方便购物｡这次旅行非常愉快｡谢谢Jennifer.",1,danish
Vi var glade for lejligheden.  Fra Gare du Nord kører bus 26 lige til døren. Det er nemmeste befordring med kufferter.,1,danish
"Fint sted, nydelig utsikt til Sacre Ceur. Leiligheten er enkel og liten, men fungerer bra for 2. Vennlig, hyggelig utleier. Leier gjerne hos ham igjen",1,danish
Très belle vue,1,danish
"Leiligheten er ren og ryddig, og både Mario og Camille er flinke til å hjelpe til med planlegging av oppholdet i Paris",1,danish
Claude var en fremragende vært. Dejlig  central lejlighed i et mega hyggeligt kvarter. Lejligheden kan klart anbefales! God kommunikation og nemt at komme til med metro og bus.,1,danish
Overall value for money.,1,danish
"Helt genial beliggenhet, med metro, butikker, gode restauranter og minibank i umiddelbar nærhet! Vi kunne gå til Notre Dame, Le Marais, Latinerkvarteret, the Pantheon, osv. Leiligheten er liten, men lys og praktisk. Endel støy fra gaten om nettene, så ta med ørepropper. Men fungerer fin-fint for en helgetur for fire personer!",1,danish
Anna er sød og nøjagtig - kan anbefale denne lille lejlighed tæt på Place de la République :-),1,danish
"Jeg vil til enhver tid anbefale Alexandres lejlighed. Den ligger i et skønt, autentisk område i Paris med alt inden for rækkevidde. Let adgang til offentlig transport og alle seværdigheder i gåafstand.
Lejligheden er god både til et par og familier med 2 børn. Vi vender helt sikkert tilbage...",1,danish
"Dette var klart den bedste Airbnb-lejlighed, jeg har lejet. Alt var, som det skulle være, og Nicolas er en flink fyr. ",1,danish
"Rigtig god lejlighed til to personer. Flot, ren og pæn, og godt placeret i Paris :-)",1,danish
Godt og rent værelse med eget toilet tilknyttet. Værterne var meget hjælpsomme og imødekommende. God værdi for pengene og kan anbefales.,1,danish
"Vi fik den bedste Airbnb oplevelse her, som man kunne ønske sig. Lejligheden føltes som et rigtigt hjem, og mødet med Sylvain som vært var utroligt gæstfrit. Lejligheden er skøn og ren og ligger et fantastisk sted i Paris. Fem store guldstjerner.",1,danish
"Søger du et hyggeligt og centralt hjem, så bør du bosætte dig i rosa park, hvor de små gader ømmer af liv og alskens dufte af alt fra libanesisk til kinesisk mad. Vi er fan!",1,danish
"Fantastisk sted. Stort, rent og pent!",1,danish
"Amazing flat. Joyful. Feels like home, great location 5 mins from metro.",1,english
Smuk udsigt til Eiffeltårnet fra balkonen,1,danish
"Trenger man et hotell eller tilsvarende så skaffer man et hotell eller tilsvarende, men hvis konseptet som beskrevet er noe for deg, så er dette et svært hyggelig tilbud — fra svært hyggelige og gjestfrie mennesker! Herlig beliggenhet også. Anbefales varmt.",1,danish
"Belleville er et skønt område med luft og lyst, og ikke mindst med en kort afstand  med Metro til det centrale Paris.
Thierrys lejlighed var bekvem og funktionel for os som familie.",1,danish
À réserver sans hésiter.,1,danish
"Både Arnaud og hans særdeles hjælpsomme assistent Natalia gjorde alt de kunne for at få os til at føle os meget velkomne i lejligheden samt parate til at udforske Paris.

Lejligheden har en fantastisk beliggenhed tæt ved cafeer, restauranter, supermarked og ikke mindst de mange seværdigheder, hvoraf mange kunne ses efter en kort gåtur.

Vi kan kun anbefale den store lejlighed på 3 Rue Etienne Marcel og kommer meget gerne tilbage når Paris atter kalder.",1,danish
"Elèonores lejlighed er et rigtig fint sted. Der var ingen problemer med vores ophold og kan kun anbefale at bo der. Området er ikke turistet eller utrygt, men har hvad man skal bruge tæt på. Afskeden til centrum er overskuelig, da man nærmeste træder ned i metroen når man går ud.",1,danish
Flott leilighet med en fin vert. Opptatt av leiers ve og vel. Sentral beliggenhet og supermarked rett over veien. Anbefales. Michel anbefalte en app som vi har hatt stor nytte av : uber.,1,danish
Meget hyggelig og central beliggende lejlighed - perfekt størrelse hvis man er 2. Kevin var en meget sød og hjælpsom vært og meget nem at komme i kontakt med. Vi var rigtig tilfredse med vores ophold.,1,danish
Dejlig lille hyggelig lejlighed med fantastisk udsigt! Og Mathilde var en sød og rolig vært.,1,danish
Super god beliggenhed for én der er mellemlandet i Paris og skal bruge transport midler...,1,danish
"En helt igennem skøn og vel- og smukt indrettet lejlighed på det skønne Montmartre. Beliggenheden er fantastisk - små 10 minutter (det går opad) fra Place du Tertre og Sacré-Coeur. Beskrivelsen og fotos af lejligheden lyver ikke. De store hjørnevinduer er dybt fascinerende, og man kunne såmænd sidde der hele dagen og studere folkemassen, hvis der ikke var andet, man skulle se i Paris. """"""""Folkemassen"""""""" er der en del af, da lejligheden ligger ved Place Marcel-Aymé, hvor skulpturen, """"""""Le passe-muraille"""""""", i den grad tiltrækker folk fra nær og fjern. 
Florence og Esther er herlige værter. Særdeles """"""""easygoing"""""""" og opmærksomme :-) Dejligt med et par stykker """"""""Mon Chérie"""""""" i soveværelserne ved ankomsten :-)
Lejligheden er særdeles anbefalelsesværdig, og vi kommer gerne igen :-) 
Tak til Florence og Esther for en herlig uge :-)",1,danish
Super moderne og hyggelig bolig i et dejligt område af Paris.,1,danish
"Jean og Nikkis lejlighed er super hyggelig. Dejligt med 4 franske altaner, den ene med sol hele eftermiddag/aften.
Skønt med køkken og stue sammen, alt hvad man kan ønske sig af køkken udstyr.
Området har masser af butikker (specielt stofbutikker i samme gade) og cafeer. Livligt område om aftenen, men med et par ørepropper gik det fint. Supermarked med alt hvad man behøver lige overfor lejligheden.  2-3 metrostationer lige i nærheden. Markeder, både med tøj/ting og grøntsager flere gange om ugen. Dejlig lille park med legeplads, græsplæne, bænke (og livemusik) lige overfor metro Anvers.
Dejligt udgangspunkt for en skøn ferie i Frankrigs hovedstad.",1,danish
"Super charmerende og veludnyttet lille lejlighed, der var alt man skulle bruge og fin plads til 5 personer. 5 min gang til god og ægte fransk bager, åh nogle croissanter! Vi kunne gå til Sacre Coeur -trappen på få minutter og havde fået geniale anbefalinger til brasserier i nærområdet af vores værter Jean-Olivier og Nikki. Vi tog Uber til centrum flere gange, da vi havde vores dårligt gående mor med, det tog ikke lang tid -    Ellers kan man gå til Anvers metro.",1,danish
Thanks for sharing your home,1,danish
Great value for money!,3,english
"Anda var super imødekommende, hjalp os i forhold til togstrejke/transport og ventede på os, da vi var forsinkede. Lejligheden var ren og pæn, og der var ro, selvom lejligheden ligger helt centralt ved Notre Dame. Det kan anbefales :)",1,danish
